user_id,category_id,ads
7480,806,"[2855035]"
7481,800,"[2867895]"
7481,815,"[2874778]"
7483,800,"[2751218]"
7485,800,"[2803258]"
7488,806,"[485149]"
7490,806,"[2327456]"
7491,853,"[2384380]"
7494,800,"[2807786]"
7496,815,"[2000406]"
7497,815,"[2081757]"
7499,887,"[2677927]"
7501,887,"[2743312]"
7502,811,"[175557]"
7505,815,"[193459]"
7506,806,"[2447275, 2800211]"
7507,811,"[2839093]"
7509,815,"[2471736]"
7510,888,"[2356321, 2144799]"
7511,815,"[805150]"
7512,815,"[2912530]"
7514,815,"[2874208]"
7515,815,"[2879016]"
7516,888,"[2742588]"
7521,800,"[1741333]"
7522,853,"[2737007]"
7524,853,"[2668951]"
7526,806,"[2289329]"
7529,815,"[2904803]"
7530,806,"[2123610]"
7531,888,"[2837722]"
7532,362,"[2150187, 2188115]"
7533,800,"[2755864, 2058273, 2653005]"
7533,806,"[1091902, 2018962, 2523066, 2589325, 751156, 2864431, 2310940, 626582, 1421582, 2713810]"
7533,815,"[2816983, 2494898, 2640637, 2202282]"
7533,888,"[2879018]"
7533,887,"[2847472]"
7533,853,"[2577182, 881153, 2748321]"
7533,881,"[853252, 2331101, 2559284, 567673, 2805978]"
7534,815,"[2889062]"
7534,887,"[2751888]"
7535,815,"[2704072, 2536958, 2337539, 2893218]"
7535,800,"[2604354]"
7538,800,"[2879703]"
7538,806,"[2052981, 1932008, 1181281]"
7542,362,"[2874655, 2876408, 2833929, 2896553, 2634353, 2599269, 2354595, 2811590, 2835539, 2532602]"
7544,888,"[2895649, 2504554]"
7546,806,"[2690916]"
7546,800,"[2813784, 1376162]"
7546,888,"[2273336]"
7546,887,"[1943050]"
7547,815,"[902287]"
7550,806,"[2654955, 1720784, 2805872, 2416377, 1906276, 2769530, 2760811, 2419726, 2905365]"
7550,800,"[2874516]"
7551,362,"[2753642, 1357472, 1279970, 1261938, 1957876, 1647279]"
7554,800,"[1326977, 1212543, 2323046, 2169843, 2819541, 2893897, 2558502, 2679210, 2509787, 870772]"
7557,811,"[2200678, 2181226, 800711, 2679247, 2600393, 2514491, 1266965, 1305692, 1325519]"
7565,800,"[2323035, 2890410]"
7570,815,"[2588727, 1008950, 2815523]"
7570,859,"[1008954, 1705443, 2341978, 2006174]"
7573,811,"[1918393, 1606859, 1033992]"
7573,800,"[1029196, 1725413]"
7577,806,"[1051300, 1285745, 605858]"
7580,815,"[2671273]"
7580,888,"[2169070, 2834631, 578860, 1965987, 1523569, 2709829, 1955733, 2684158, 1513823, 1994111]"
7582,887,"[2893295]"
7582,806,"[2723257, 2765043, 1923909, 2891412, 2334184, 2891279, 2905486, 2912439, 1662575, 2899112]"
7585,806,"[2752066]"
7585,800,"[2434966]"
7586,806,"[1254157, 1914585, 500178, 2013509, 2616735, 2558992, 2746917, 2759030, 2867006]"
7586,811,"[1586813, 1478984]"
7587,853,"[2638659, 2000927, 710469, 710469, 2772752]"
7587,800,"[2673541, 2518403, 1792955, 2147458, 2873318]"
7588,800,"[2903130, 2732196, 2654427]"
7589,806,"[2835598, 1927374, 2756152, 2831287, 833688]"
7592,888,"[1689825]"
7593,800,"[2318718, 2802819]"
7594,811,"[2826469]"
7595,362,"[1987443, 2168571]"
7595,806,"[2896627]"
7595,800,"[618323, 2606369]"
7597,362,"[1730320, 582412, 1742786, 1675331, 1270006, 1344306, 2446853, 1793688, 2787609, 723320]"
7598,888,"[2883972, 2861318]"
7598,800,"[2879612]"
7598,859,"[2233299, 1487367]"
7599,815,"[2581545, 587850, 2535323, 2857992, 2818310, 2892926, 2373004]"
7599,800,"[2894288]"
7599,887,"[2887773]"
7600,800,"[2766461]"
7600,811,"[2734613, 409375]"
7602,800,"[2296672, 1533306]"
7603,362,"[2054707]"
7604,800,"[2690679]"
7604,806,"[2260577]"
7607,800,"[2885766, 2885688]"
7608,806,"[386082, 1034335]"
7608,815,"[2796173]"
7608,853,"[2828101]"
7612,806,"[2805429, 1920551, 1525852, 2246912, 2240867]"
7613,800,"[2886561, 2840874, 2479795, 2686155, 962213, 2775570, 2774207, 2859571, 1289602, 2873473]"
7613,811,"[2813449, 2522595, 2584953, 661936]"
7614,815,"[2891308]"
7614,800,"[2339922, 2503432, 1728402]"
7615,362,"[2608154, 2849964, 2419286, 577029, 2545960, 2224837, 641803, 1301231]"
7615,800,"[2826705, 2732356, 2822011, 2889205, 2800108]"
7616,362,"[1890061, 2135556, 614439, 2741970, 1240952]"
7619,800,"[2397093]"
7620,362,"[2055041, 2393536, 1958568, 1979138]"
7621,888,"[2502256, 2609702]"
7622,806,"[2878514, 775926, 1346405, 2876116]"
7625,815,"[2894726, 2616777]"
7626,806,"[2918944, 592751]"
7629,815,"[2273443, 357497]"
7633,815,"[2882260]"
7633,800,"[2882969, 2645172, 1442496, 2880215, 2889779]"
7634,859,"[1405110]"
7635,800,"[2857489]"
7635,362,"[2493895]"
7641,815,"[2872417]"
7641,362,"[2886244]"
7644,888,"[2910187]"
7644,815,"[2309475, 2183706, 2678664, 2276352, 2129454]"
7645,806,"[2824532]"
7645,887,"[2840977, 2667812]"
7645,800,"[998641]"
7652,888,"[2863254]"
7652,853,"[2764596, 500522, 2829021, 2178473, 2553424, 2793911, 417650, 2504472]"
7653,888,"[2876722, 2882472]"
7653,815,"[2227957, 2828036]"
7655,806,"[633300, 2748068, 2716823, 2711843]"
7657,815,"[2432211]"
7662,815,"[2847333]"
7663,362,"[1296706, 2179458, 2029550, 2179458, 1615963]"
7664,888,"[1279184]"
7669,806,"[2836444]"
7669,859,"[2557297]"
7673,815,"[2887094]"
7674,806,"[2863624, 2234893]"
7675,881,"[2907521]"
7676,888,"[2858889]"
7676,815,"[2913492]"
7677,815,"[2288563]"
7681,859,"[1101962, 2073595, 699940]"
7681,888,"[2892100]"
7684,800,"[2735124]"
7686,800,"[2616224]"
7688,815,"[2895419, 2902084]"
7689,806,"[2886467, 2713464]"
7689,800,"[2893491, 2898139, 2832446]"
7692,888,"[1792717]"
7693,815,"[807174, 2840558, 2729961, 2886319, 2587822, 2875108]"
7698,815,"[2898589, 2080712, 2080024]"
7700,806,"[2844259, 2889171, 2676481]"
7703,806,"[2885964]"
7704,815,"[2888431]"
7706,888,"[1187656, 2874960, 2908699]"
7706,859,"[1644424, 2299288, 2200595]"
7706,800,"[2899920]"
7706,853,"[2909728]"
7707,887,"[1702282]"
7707,806,"[2747300]"
7707,815,"[2883333]"
7709,887,"[2903592]"
7709,815,"[1259972]"
7710,806,"[2444615, 2892269, 2139839, 2890007, 286832]"
7711,362,"[2274486]"
7716,815,"[805025, 2821003, 2768511]"
7719,806,"[1991590]"
7720,888,"[2895712]"
7720,853,"[2816167]"
7720,815,"[2885581, 2914832]"
7721,800,"[2153660, 2711520]"
7721,362,"[2803205]"
7723,888,"[2909293]"
7723,800,"[2880069]"
7723,881,"[2328304]"
7723,815,"[2848318, 2908215, 2915417]"
7723,853,"[911893]"
7724,362,"[2401316]"
7724,888,"[2892478]"
7728,800,"[2897229, 2451643]"
7729,888,"[1678558]"
7729,815,"[2695977]"
7732,800,"[2327353]"
7733,815,"[1498060]"
7734,806,"[2895717]"
7735,887,"[2630634]"
7735,800,"[1634033, 2909853]"
7736,362,"[2877375]"
7736,800,"[2627984]"
7737,859,"[2875974]"
7737,888,"[2769816]"
7738,815,"[2487557, 120323]"
7739,815,"[1576055, 2550975]"
7740,815,"[2395937]"
7741,887,"[2913466]"
7744,815,"[1504607]"
7745,806,"[976708]"
7746,815,"[626741]"
7748,888,"[2901143]"
7748,800,"[2900858]"
7748,881,"[2902763]"
7748,853,"[2650437, 2665967]"
7751,806,"[1924959, 2570783, 1156917]"
7751,815,"[2678628, 2873088]"
7753,800,"[2796751]"
7754,800,"[1697558]"
7755,800,"[2879322, 2053647]"
7759,806,"[2847453, 2883770]"
7760,815,"[2567935]"
7761,888,"[2419886, 324653]"
7761,362,"[2173218]"
7761,806,"[2797686]"
7763,800,"[2765578, 2284969]"
7764,800,"[2852943, 2866705, 2230614, 2058059, 2915923, 2839495]"
7767,853,"[1842658]"
7767,815,"[2855520, 2867582]"
7768,815,"[2632603]"
7773,888,"[2874649]"
7778,815,"[2876375, 2039258, 2609935]"
7779,806,"[1989886]"
7780,800,"[2255048]"
7783,815,"[2903097]"
7792,362,"[2250534, 2916835]"
7795,815,"[2877354]"
7797,815,"[2170169]"
7799,806,"[2113506]"
7801,888,"[2725012]"
7803,800,"[2806931]"
7807,362,"[2893186]"
7808,881,"[2915319]"
7811,815,"[2871093]"
7813,800,"[798580]"
7814,806,"[2869708]"
7815,800,"[2914018]"
7818,815,"[2551560]"
7819,815,"[2887862]"
7820,811,"[2913444]"
7821,888,"[1013661]"
7829,800,"[2894074, 2603071]"
7830,815,"[2905936]"
7833,853,"[2786325]"
7834,815,"[2684204]"
7837,800,"[2915886]"
7838,800,"[1794387]"
7839,888,"[2882472]"
7841,815,"[2898982]"
7842,806,"[2153047]"
7842,800,"[2893494]"
7844,859,"[2203518, 2690834]"
7845,815,"[2600248, 2892519, 2875959, 2911706, 2877386]"
7847,800,"[2888774]"
7850,815,"[2818875, 2486209]"
7851,881,"[2751240]"
7852,800,"[1153809]"
7853,887,"[1985737]"
7857,815,"[2906413]"
7859,881,"[2877895]"
7860,815,"[2860705]"
7861,815,"[2342409]"
7862,800,"[2875451]"
7863,362,"[2875857]"
7866,887,"[435566]"
7872,800,"[2782186]"
7873,800,"[1824825]"
7875,800,"[2911000]"
7877,815,"[2837842, 2784394, 2807087, 2862628]"
7879,815,"[2772021]"
7884,806,"[2756267]"
7890,800,"[2892065]"
7891,800,"[2622270]"
7892,815,"[706788]"
7894,806,"[254770]"
7895,815,"[2905802]"
7896,800,"[2239659]"
7897,806,"[2876649]"
7898,800,"[2779970]"
7900,806,"[2767689]"
7901,888,"[2898655]"
7903,888,"[2907831]"
7906,800,"[2758213]"
7908,853,"[757544]"
7910,815,"[568346]"
7912,800,"[1107167]"
7913,815,"[2722529]"
7914,800,"[2886482]"
7916,853,"[2542832]"
7919,853,"[1784484]"
7920,887,"[2747702, 2876608]"
7921,362,"[2167610, 597408]"
7923,815,"[2892023, 1459851]"
7925,815,"[2725322]"
7925,800,"[2718677]"
7928,800,"[1107166, 1716775]"
7932,888,"[2411579]"
7933,881,"[2575612]"
7934,806,"[2589675, 2667104]"
7936,800,"[2909284]"
7936,362,"[2091249]"
7939,800,"[1044107]"
7940,362,"[1360452]"
7942,800,"[1477426, 1645852]"
7943,800,"[2869677]"
7943,853,"[744322]"
7944,859,"[2755390]"
7944,888,"[2844083]"
7945,362,"[1420264, 569641]"
7946,806,"[2908762]"
7949,806,"[2835928]"
7950,881,"[1995479]"
7951,815,"[2903074]"
7952,806,"[2272669]"
7956,815,"[2900739]"
7957,806,"[2910145]"
7958,806,"[2913321]"
7959,362,"[1608306]"
7959,859,"[2690834]"
7961,800,"[2888816]"
7965,806,"[1366641]"
7966,800,"[2891417]"
7967,806,"[2626847]"
7970,815,"[2568312]"
7973,362,"[2676489]"
7975,800,"[2892550]"
7976,815,"[2701961]"
7977,887,"[2184915]"
7977,859,"[613309]"
7978,806,"[1629079]"
7981,362,"[2839263]"
7981,881,"[2476194]"
7983,815,"[2899079]"
7986,815,"[2246312]"
7987,815,"[2885976]"
7988,800,"[2894288]"
7990,815,"[2910685]"
7991,800,"[2826846]"
7993,806,"[2881471]"
7994,815,"[2282806]"
7995,888,"[2873541]"
8000,806,"[1102558]"
8002,815,"[2580053]"
8003,806,"[1073780]"
8005,887,"[2852082]"
8008,815,"[2158933]"
8009,853,"[2297520]"
8010,800,"[2660462, 286328, 2051857, 2769593, 2124172, 283524, 1425933, 1417663, 1198623, 2451895]"
8010,815,"[2652581, 2856793, 2139028]"
8012,815,"[2860762]"
8012,888,"[2837904]"
8012,853,"[2876255]"
8012,800,"[2884930]"
8015,362,"[1860001, 1561307]"
8016,888,"[2519019]"
8016,362,"[110756]"
8016,887,"[2124779, 1602466]"
8016,800,"[356139, 2708951, 2308198, 2860857, 2873749, 2909338, 2823326, 908609]"
8017,800,"[2794727, 1311739, 2740236, 2860141]"
8017,815,"[1398800]"
8020,853,"[2114342, 2887449]"
8020,888,"[2803501, 2359329, 2773005, 2281797, 359042]"
8021,811,"[799580, 2414387, 2430102]"
8021,888,"[1907230, 2883728]"
8022,881,"[2379996]"
8022,888,"[2143106, 2601092, 2915159, 2842281]"
8022,815,"[2905257]"
8024,800,"[2869298]"
8024,806,"[402936, 2919668, 2782514, 1901880, 2913278, 1777751]"
8024,887,"[2354415, 2677927]"
8024,888,"[2911955]"
8025,362,"[2821835]"
8026,887,"[1316123]"
8027,888,"[2829020, 2757702, 2088484, 2173264]"
8027,815,"[2894357]"
8028,806,"[2390988, 2715099]"
8029,806,"[1656312]"
8029,815,"[2868510, 2778216, 1963949]"
8030,815,"[2899389]"
8031,888,"[2246591]"
8034,815,"[1688678, 2798072, 2861171, 2088335, 2203765, 1758315, 274209]"
8036,815,"[2854315, 1725528, 1805361, 2852202, 1345557, 2563874, 1963377]"
8039,888,"[2866374]"
8040,815,"[314412, 2724962, 2831276, 2745410, 2644388]"
8040,888,"[2920323]"
8040,806,"[2161159]"
8042,888,"[2859562]"
8045,853,"[2880056]"
8045,815,"[2876810, 2896453]"
8046,815,"[2882638]"
8046,888,"[2916767]"
8048,800,"[2506520, 2627514, 2626094, 2779160, 2293355, 2785713, 2744348, 2794154, 2781934, 2803005]"
8048,881,"[2435519]"
8049,815,"[2691821]"
8049,887,"[2413105, 1498268, 2660140]"
8050,806,"[2112245, 2009928]"
8054,362,"[2224837]"
8055,800,"[2481492, 2901831, 2899086, 1370572, 1694373, 2856311]"
8056,806,"[1632169]"
8056,800,"[2066405, 2875692, 2684047, 2041851, 735384]"
8057,888,"[2883196]"
8057,853,"[2906542]"
8057,815,"[2906546]"
8057,800,"[2481492, 2879990, 2874638, 2875843, 2870619]"
8060,806,"[1503170, 2599409]"
8060,800,"[2642295]"
8061,853,"[2300943, 2873573, 2003426, 1702744]"
8064,815,"[2913045, 2892684]"
8066,859,"[2849588, 2334552, 2821229]"
8066,815,"[1994731]"
8067,800,"[2846466, 2684094, 2043319, 2882369, 2817036, 2869950]"
8068,815,"[2891347]"
8068,853,"[2891243]"
8068,806,"[2879375]"
8070,815,"[2116920, 374537]"
8070,853,"[1501126, 2605546, 2708738, 2703686, 1074366, 361686]"
8074,800,"[2898260]"
8075,800,"[1101580, 2875058, 2802350, 2849694, 1997125, 2691519]"
8076,806,"[1230810]"
8079,800,"[2839495]"
8082,800,"[557366, 2199979]"
8082,811,"[1361667, 2664961, 2863513]"
8085,800,"[2875843, 503877]"
8086,811,"[2759105, 2885235, 2822888]"
8090,800,"[2272588, 1221411, 1991974, 1372671]"
8090,853,"[2065237, 2033508]"
8090,815,"[757350]"
8093,815,"[2877210, 2877163]"
8094,888,"[896442]"
8096,800,"[2874403, 2889152, 2875771, 2823356, 2875939, 2870222]"
8096,811,"[2249434, 2873630]"
8096,881,"[1196844]"
8098,362,"[2840786]"
8099,806,"[2446985, 2535972, 2617495, 2613515]"
8099,815,"[2856847, 653093, 2788367, 2919409, 2891260, 2906232]"
8099,800,"[2830780, 2044809, 2793368, 2135827, 2450490]"
8101,800,"[2206377, 2108024, 2721286, 2687731, 2803898, 2090678, 2288230, 2877543, 2195774]"
8101,362,"[1698867, 2057993, 2549449, 2890308]"
8101,859,"[2334266, 2694092]"
8104,888,"[2898065, 2869121, 2892611, 2652100, 2919156]"
8109,800,"[2797699, 2256403]"
8109,815,"[2884960, 2616055]"
8111,800,"[2780666]"
8112,811,"[2805205, 2897810]"
8113,815,"[2911023]"
8114,362,"[1783360, 2856622, 2427631, 972807, 2135556, 1331412, 1342673]"
8115,815,"[2901272, 2510830]"
8115,806,"[1500700, 2365958, 2902546, 2475380, 2826229, 2008467, 261615, 1141179]"
8115,887,"[865020]"
8121,888,"[2731276, 2899556]"
8121,806,"[2916199]"
8123,888,"[2873541]"
8124,815,"[2841680]"
8125,815,"[2884157, 2884559]"
8126,800,"[2447991, 2656241, 2870103, 2869086, 2847746]"
8126,887,"[2747702, 2586752]"
8126,806,"[2885512, 2031624, 2462816, 826287]"
8128,362,"[2641817]"
8128,800,"[416403, 1936375, 2153219]"
8128,811,"[2730446, 2861932, 2817979, 2881080]"
8129,815,"[2062863, 2639903, 1970435]"
8132,815,"[2748043]"
8134,815,"[2918236, 1993194, 2912680]"
8137,815,"[2889395]"
8137,800,"[2905344]"
8138,888,"[264453, 2826458]"
8138,806,"[1567565, 2824884, 921372]"
8138,815,"[467542]"
8140,800,"[2767097, 2916138]"
8145,815,"[351696, 2734919, 2113637]"
8148,815,"[2897092, 2893207]"
8150,881,"[2172772, 2586640, 1194373]"
8150,815,"[2818191]"
8150,806,"[2009852]"
8154,800,"[1430399, 2091339, 2528195]"
8155,859,"[2721952]"
8155,853,"[2856099, 1682095, 1935650, 1069929]"
8156,806,"[2243998]"
8158,362,"[2889202]"
8159,888,"[2683541]"
8159,815,"[2746259]"
8160,881,"[2871048]"
8164,815,"[2888906, 2491384]"
8164,800,"[2888495, 786926]"
8164,881,"[2889904]"
8165,800,"[2775277]"
8165,806,"[2892220, 1601165]"
8165,853,"[2893130]"
8166,888,"[1546670]"
8166,815,"[2896301, 2897092]"
8167,859,"[2876623]"
8167,815,"[2063563, 2861559]"
8167,888,"[1562045]"
8169,815,"[2663178]"
8170,800,"[2177803, 1402273]"
8170,362,"[2246593]"
8170,881,"[2815343]"
8177,859,"[1760683]"
8180,811,"[2621826, 1212381]"
8180,800,"[2903078, 2796751, 1607342, 2883596, 1317777]"
8183,800,"[2696153]"
8183,811,"[2694420]"
8188,888,"[2835218, 2042303, 1890616]"
8189,362,"[1380878, 2254519]"
8193,815,"[2865184]"
8195,806,"[1274491]"
8198,806,"[2862461]"
8199,815,"[2886124]"
8199,806,"[2847453, 2825149]"
8199,887,"[2074844, 2892366]"
8201,362,"[2359259]"
8201,800,"[2911110]"
8204,815,"[2879397]"
8204,853,"[1591825]"
8205,853,"[2692126, 2403931, 1956442, 2236828, 2671255, 2401557, 2858010]"
8206,888,"[2890245]"
8206,815,"[2826610]"
8208,815,"[2331193, 2655459, 1997520]"
8214,806,"[2880659]"
8214,800,"[2852879]"
8214,815,"[2881850, 2227425]"
8215,887,"[2805704]"
8217,806,"[2023792]"
8217,887,"[2886746]"
8220,806,"[1993421, 2589332, 1938779, 2568296, 1092154]"
8221,800,"[2868814]"
8221,887,"[2873751]"
8222,811,"[2813468]"
8222,888,"[2574257, 2688777, 2750928, 2769349, 2538966, 1539893]"
8222,800,"[1660196, 2456594, 2726607, 2861831, 2748528, 2867390, 2433981, 1319202, 2862909, 2610302]"
8226,853,"[2772761]"
8227,362,"[2102301, 1335613, 2450202, 2369457, 2075979, 734917, 1708181, 1958684, 1225153, 2729349]"
8229,815,"[2626765, 2372913, 2666904]"
8231,888,"[1532345]"
8233,881,"[2882537, 1905151]"
8235,887,"[2880188, 2817229, 2882721]"
8236,362,"[1037198, 2277326, 2743985, 1528722, 2407096, 2902479, 1987136]"
8236,800,"[2915591, 2738582, 1752756, 2775610, 2402598, 2808392]"
8236,887,"[2911754]"
8238,800,"[2690119, 2056724, 2686221, 2263939, 2867896, 2878782, 2813325]"
8239,815,"[2227668]"
8240,806,"[2914713]"
8244,806,"[1711886]"
8246,888,"[2698578]"
8248,806,"[1168397, 2748802, 2780125, 2142362, 2879101, 2905750, 1796590, 2627559]"
8248,815,"[2542218]"
8248,800,"[2676196, 778592]"
8252,815,"[2199478]"
8254,800,"[2459849, 2857962]"
8256,800,"[2703300, 2755687, 2391195, 2651944, 988680]"
8260,853,"[2234542]"
8260,800,"[2504065, 2906387]"
8260,881,"[1116683]"
8260,888,"[2880088]"
8260,815,"[2906944, 2857742, 2805197, 2918266, 2881131, 2636196]"
8262,800,"[2800713, 2765374, 2661361, 2002760, 2860894, 2872099]"
8263,815,"[2896183]"
8266,800,"[2776010, 2851395, 2451164, 2317202, 2551732, 2766491, 1115555]"
8266,815,"[2522273]"
8268,800,"[2907154]"
8268,806,"[2118221]"
8269,811,"[2850744, 2837394, 1095844, 1058805]"
8269,853,"[2897063]"
8274,806,"[2150879]"
8275,888,"[2048635]"
8275,853,"[1431102]"
8275,815,"[1204863, 2175651, 2370072, 2155191, 1341186, 2557804, 2074802, 445102]"
8279,888,"[2908604]"
8279,881,"[2707916]"
8281,362,"[2627341, 2574889, 2780521]"
8282,887,"[2707210, 2651728, 200231]"
8287,806,"[1653946]"
8288,362,"[2874701]"
8288,815,"[2878273]"
8288,806,"[2914357]"
8291,815,"[1450981, 2897586]"
8295,815,"[2888041]"
8300,800,"[2875389, 2843987, 2856858]"
8302,853,"[593792]"
8302,806,"[301234, 1411629]"
8304,888,"[2898141, 2733609]"
8305,815,"[855340, 2647912]"
8309,806,"[2236790]"
8309,800,"[1774666]"
8317,800,"[2875913]"
8319,815,"[2878530]"
8319,800,"[2879115, 2677405, 2329076]"
8322,881,"[2648807]"
8324,881,"[2493543]"
8326,800,"[2713308]"
8326,811,"[1906296]"
8327,815,"[2884382, 2846003, 1728864]"
8329,815,"[2819950]"
8330,362,"[2901788]"
8330,815,"[2818484]"
8330,881,"[2122957]"
8330,888,"[1484449]"
8334,806,"[2840572, 2838878, 2010236, 2123774]"
8335,815,"[2446859, 2797114, 2795276]"
8336,888,"[2882472]"
8336,815,"[2620604, 2879808, 2894570, 2401704, 2408647, 2800648, 2368370]"
8337,815,"[2848253, 2663574, 2666568]"
8338,815,"[2867492]"
8339,888,"[2811540, 662180, 1080618]"
8340,815,"[1589612]"
8340,853,"[2874633, 2080398]"
8344,800,"[1111997]"
8348,800,"[2881080]"
8350,853,"[2153799]"
8351,853,"[2081994, 948616, 595383]"
8353,800,"[2826805]"
8353,806,"[2905685]"
8357,815,"[2402301]"
8359,800,"[2902521]"
8362,815,"[2059125]"
8363,815,"[2797898, 2856294]"
8363,806,"[2825149]"
8363,800,"[2843165]"
8366,800,"[2795151]"
8366,806,"[1059927]"
8366,811,"[974204]"
8375,815,"[2120974, 1381501]"
8377,888,"[2903665]"
8377,853,"[2787578]"
8377,815,"[2884848]"
8377,362,"[2918182]"
8379,811,"[2892566, 2893934, 1528813]"
8379,800,"[2361719]"
8380,800,"[1266271]"
8381,806,"[2296787]"
8382,815,"[2001125, 1152470, 1184400, 2890594, 637669, 2558686, 2893692]"
8383,806,"[2547187]"
8383,815,"[2727998, 2727868]"
8386,853,"[929848, 357483, 2066072, 1185186, 2135804, 1774839]"
8387,806,"[2623955]"
8387,362,"[2825397]"
8389,806,"[2823092]"
8391,811,"[2755056, 2881536]"
8394,811,"[2283379, 2887602]"
8396,806,"[2894379]"
8396,888,"[2907071]"
8397,853,"[2536182, 2842317]"
8398,853,"[2438912]"
8398,815,"[2586537, 2859264]"
8399,888,"[2169218]"
8400,811,"[2888905]"
8402,806,"[1920692, 1951053, 2874051, 2452460, 2486925, 2704380]"
8404,811,"[2182867]"
8406,806,"[2348701, 2616898, 2878756, 2704709]"
8407,800,"[2731530]"
8413,806,"[1778113]"
8414,881,"[2782683]"
8417,815,"[2902087]"
8418,362,"[2645581, 329534, 2513166]"
8419,815,"[2786416, 2885812]"
8424,362,"[2172133]"
8426,800,"[2330218, 2264233, 2748247, 1570203]"
8427,800,"[2713123]"
8428,800,"[2568538]"
8430,853,"[311585]"
8430,815,"[2917331]"
8431,806,"[2749777]"
8432,815,"[2607343, 2785815]"
8433,815,"[980598, 2682679]"
8438,815,"[2258260, 2044814, 315985, 2509053]"
8440,815,"[2886177]"
8440,881,"[2882006, 2642923, 2670633, 1906894]"
8440,853,"[1501224]"
8442,800,"[2881602, 2442936, 2761478, 1111389, 2888553, 2849734, 2308219, 2719996]"
8448,800,"[2878124]"
8449,800,"[2717940, 1302401, 928630, 2858325, 2519822, 2859345, 2849670, 1166164, 231132, 2459649]"
8449,815,"[2861870]"
8450,800,"[1507841]"
8451,887,"[2802965, 383356]"
8451,815,"[2506361, 2861805, 2643083, 1273249, 2691494, 2617722, 1492037, 2664277, 2371286, 2886611]"
8451,859,"[1494657]"
8451,853,"[865602, 1319863, 867917]"
8451,800,"[2889793, 2352113, 651245, 2845232, 2562107, 2821013]"
8451,806,"[2880697, 2247804, 1035458, 2465255, 2774387, 2097726, 808485, 1169342]"
8451,888,"[1433809, 2846086]"
8452,800,"[2870178, 2100598, 1905300]"
8452,362,"[2801184]"
8454,806,"[2780569, 2591253]"
8455,811,"[2869805]"
8455,806,"[2876367]"
8458,881,"[2796229, 2620697]"
8458,815,"[52177, 663317]"
8458,853,"[2357151]"
8460,859,"[2867101, 2733796]"
8462,815,"[2836880]"
8464,800,"[2318718, 2814436, 2902449, 2889211, 2640884, 2901104, 2896923, 2882127, 2172225, 2893536]"
8471,887,"[2085370, 2425839, 1266079, 1484813, 2784212, 1830383]"
8471,811,"[2486324]"
8471,806,"[2856991, 958965, 2699072, 1708546, 2028825, 2589264, 2457821, 2357777, 2676509, 2309462]"
8473,815,"[2291753, 2543169, 2132682, 2879037, 2532684, 2788064, 2574250]"
8475,806,"[2917073]"
8475,815,"[2749102]"
8476,815,"[1284995, 253082, 113430, 2831588, 2204346]"
8479,811,"[2332844]"
8479,881,"[2889904]"
8479,806,"[2896045]"
8479,853,"[2901481]"
8481,800,"[2856617]"
8483,806,"[191909, 1565603, 748221]"
8491,800,"[2873499]"
8491,815,"[2329630]"
8492,815,"[2288675]"
8499,806,"[2849643]"
8499,800,"[2891052]"
8504,815,"[2503641, 2860248, 2770489, 2715216]"
8505,362,"[2042719]"
8506,815,"[2811892, 2833167]"
8507,815,"[2894002]"
8507,881,"[2883300]"
8508,800,"[928810]"
8508,815,"[2535983, 2655167, 2742023, 2908849, 2648919, 2484321, 2883495, 2275378]"
8508,888,"[2906674, 2906649]"
8510,815,"[2079702, 2318313]"
8513,887,"[2864889]"
8514,853,"[356124]"
8514,800,"[2878398]"
8517,853,"[2649436]"
8518,800,"[2902731]"
8518,888,"[2873541]"
8518,815,"[2775887]"
8525,800,"[2125083]"
8526,815,"[2914637, 2691087, 2899356, 2905440]"
8529,800,"[2537638, 2529204, 2861422, 2632075, 2822407, 2845937, 1389169]"
8529,806,"[736834, 2144680, 2665632, 2427237, 2757419, 1805843, 871750, 2900393]"
8529,815,"[2817351, 2777816, 1714229, 2910860, 2125462, 2467531, 2577411, 2527835, 2315375, 2036112]"
8529,887,"[1179795]"
8532,815,"[2872458, 2892684, 2749455]"
8535,806,"[2810224]"
8535,887,"[2702061]"
8536,811,"[1009215]"
8536,800,"[2873318, 909574, 2829672, 2742037, 2832193, 2815419, 2667440]"
8536,888,"[2535686, 1511600, 2613046]"
8537,362,"[2027974]"
8537,806,"[735214]"
8538,853,"[2456760, 2839022, 2063705]"
8539,806,"[2179689, 2192090, 394163]"
8540,362,"[1385863]"
8540,806,"[1567458, 1624552, 2895705]"
8541,815,"[2830444, 2254985]"
8544,815,"[2836055, 2892684]"
8554,806,"[2813376]"
8554,887,"[728731]"
8556,888,"[2861209]"
8556,853,"[2619046, 2618989]"
8558,806,"[2903099]"
8560,815,"[2877803]"
8561,800,"[2843111]"
8562,800,"[2553228, 2064551]"
8564,800,"[1574320, 2890978, 2885413]"
8568,859,"[1998464]"
8568,806,"[2656238]"
8568,815,"[2439599, 1250953]"
8571,887,"[2706014]"
8571,806,"[1228530]"
8572,888,"[2881771]"
8575,815,"[1632318, 2861442, 2813994]"
8577,815,"[2707124]"
8580,887,"[2881697]"
8580,881,"[2238844]"
8580,815,"[2440811, 2069915, 2877172, 2879204, 2888540, 946658, 2888245, 2883990]"
8580,800,"[2882775]"
8582,815,"[2393092]"
8583,800,"[2871736]"
8583,815,"[1673605]"
