user_id,category_id,ads
14451,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
14451,888,"[2826051, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
14454,800,"[2632888, 2755183, 2844427, 2742357, 2818742, 2678735, 2591429, 2195019, 2735986, 2245097]"
14454,806,"[2870581, 2852942, 2852930, 2785533, 2840334, 2791299, 2766951, 2766921, 2766908, 2685141]"
14456,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
14457,815,"[2806521, 2821829, 2821819, 2820525, 2817425, 2816189, 2712473, 2267772, 2813139, 2813021]"
14460,362,"[2873283, 996293, 2796742, 2238373, 2716845, 2593987, 2393704, 2122205, 1686480, 1375629]"
14460,853,"[2837958, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030]"
14463,815,"[2483957, 2862056, 2796911, 2785123, 2768757, 2769020, 2767736, 2409398, 941863, 2708745]"
14481,815,"[2864550, 986161, 2867757, 2867431, 2812937, 2221759, 2776994, 2629971, 2600326, 2591866]"
14489,815,"[2662751, 2863476, 2035068, 2693571, 2744804, 2444711, 2830220, 2827239, 2586089, 2376990]"
14489,888,"[2794302, 2825283, 2821257, 2804837, 2500436, 2882472, 2873541, 2246591, 2880088, 2895915]"
14490,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
14492,853,"[2839832, 2842579, 1206440, 2829935, 2829554, 2728203, 2805840, 2827874, 2826362, 2824921]"
14494,806,"[2716823, 2861297, 2665325, 2637845, 2575707, 1446586, 2828821, 2800528, 2799466, 2730678]"
14494,853,"[2800283, 2586454, 699451, 2773688, 1288892, 2787578, 2871638, 2893130, 2535492, 2874121]"
14509,806,"[2362286, 2581058, 1726957, 1560965, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045]"
14510,806,"[2853621, 2625884, 2810966, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600]"
14512,888,"[2310533, 652982, 2753479, 2379960, 2741650, 2629200, 1803377, 2732507, 2701470, 2675573]"
14512,815,"[2315356, 147962, 2443974, 462198, 2472938, 2882036, 2827310, 2892684, 2831841, 2888041]"
14514,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
14516,888,"[2650723, 2650552, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293]"
14517,815,"[2535900, 2585741, 2831904, 2830312, 2811512, 2826474, 2821422, 2818890, 2796926, 2882036]"
14523,859,"[2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623, 2303094]"
14530,811,"[872510, 329948, 2842026, 2839965, 2804429, 2730446, 2473238, 1363166, 133241, 2899362]"
14532,800,"[2353410, 2349528, 2203078, 1648341, 2823231, 2325381, 2805686, 2727456, 665107, 2799715]"
14535,806,"[2711843, 2867170, 2858663, 2812471, 2745364, 2555521, 2271999, 2008459, 832248, 2796283]"
14542,888,"[2675160, 2613103, 2775597, 2768719, 2613710, 2500900, 2186874, 819181, 683385, 2861757]"
14545,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
14550,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
14554,806,"[2613511, 2769705, 2195084, 2191682, 2049798, 276917, 2294216, 2139888, 2054513, 1807230]"
14554,800,"[1946705, 2724440, 1943239, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844]"
14558,800,"[1732762, 2801179, 205697, 2779145, 2433329, 2359797, 2816630, 2804869, 2411126, 1855244]"
14566,362,"[2176793, 2525651, 2691528, 2202049, 1304781, 1274459, 2464923, 1923622, 1726034, 1498653]"
14569,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
14569,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
14573,815,"[2736687, 2669374, 2573800, 2633904, 2816451, 2811262, 2807933, 2794567, 2788064, 2786865]"
14580,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
14589,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
14590,815,"[2633250, 2833546, 2832940, 821168, 2669446, 2628617, 2561241, 2414459, 2167389, 2166023]"
14596,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
14597,888,"[2578937, 646214, 2445034, 2850929, 2742222, 2673104, 2323645, 195769, 1443807, 527291]"
14603,800,"[2801304, 2282524, 2083649, 2031170, 1155487, 687389, 2818494, 2816030, 2814436, 2801773]"
14605,859,"[2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623, 2303094]"
14607,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
14613,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
14615,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
14625,806,"[731546, 1373576, 2430592, 2375830, 2747199, 2568654, 2136856, 2714597, 2626770, 1798014]"
14631,888,"[2200137, 2833829, 2827386, 1123026, 1956336, 2730949, 868257, 2735740, 2414626, 2309274]"
14636,806,"[2850365, 2514023, 1160312, 725947, 2838716, 1347750, 2165741, 2336789, 1021800, 2578308]"
14637,362,"[2716618, 633700, 690647, 358099, 1973905, 978708, 713276, 2689327, 2135556, 2073795]"
14639,859,"[2117984, 1514445, 1522512, 519692, 2669937, 2409279, 2188701, 961362, 2635984, 977931]"
14644,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
14645,888,"[2186124, 2766542, 2344622, 2725139, 1292992, 2882472, 2873541, 2246591, 2880088, 2895915]"
14646,815,"[2614629, 2830176, 2830077, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540]"
14653,853,"[2870101, 2869128, 2693687, 2483573, 1965497, 2860090, 2618290, 2090386, 1733373, 1159468]"
14653,815,"[2739162, 2382363, 2834061, 2337312, 1174624, 2827571, 1260293, 1252594, 1129498, 2882036]"
14658,815,"[2799328, 2733931, 2710355, 1714998, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623]"
14658,853,"[2791811, 800097, 2797574, 2561573, 2508955, 2388068, 2252263, 2871638, 2893130, 2535492]"
14661,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
14662,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
14662,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
14662,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
14664,806,"[2711701, 2613740, 2351680, 1920551, 1630157, 2699804, 2862298, 2813489, 2749487, 2375489]"
14664,362,"[1736352, 2597629, 1689121, 1813150, 2804171, 2800385, 2775793, 2725737, 299710, 2482160]"
14665,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
14670,800,"[2555096, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
14671,853,"[2147054, 2776601, 2842213, 2771238, 2776866, 2777159, 1840398, 2777266, 2777224, 2777195]"
14675,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
14683,800,"[1287152, 2696590, 2609728, 2576897, 1652245, 2891500, 2898379, 2911000, 2898476, 2031170]"
14689,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
14689,888,"[2174885, 1809431, 578860, 2824808, 2816843, 2810486, 2762073, 2707220, 2808111, 737639]"
14690,811,"[2331236, 2842026, 2560535, 2694587, 2286196, 2282691, 2899362, 2624021, 2753896, 2881080]"
14695,815,"[972627, 746969, 2377449, 2241392, 2672222, 2713982, 2706065, 2693223, 2692165, 2692132]"
14699,815,"[2262998, 2829713, 2663216, 2447631, 2430630, 2084283, 1793143, 576169, 2864403, 2862969]"
14726,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
14732,815,"[2873788, 2668482, 2872660, 2872556, 2864190, 2832189, 2727738, 2727735, 2727725, 2678628]"
14735,815,"[2873225, 2466891, 2850998, 2851563, 2851018, 2787484, 2704348, 2655834, 1611910, 2846209]"
14736,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
14736,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
14742,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
14746,815,"[2825358, 2611572, 2484399, 2370664, 2812459, 2812448, 2631452, 2013076, 75356, 493490]"
14750,800,"[829890, 2872250, 2860824, 2855592, 2800815, 2754769, 2420888, 2169954, 2231186, 952324]"
14751,888,"[2865001, 2862170, 2845074, 2817667, 2778321, 2514959, 2425543, 2382591, 1685005, 846368]"
14755,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
14760,888,"[2678183, 2574675, 1176075, 615181, 1152771, 2798705, 2588667, 2493543, 1603629, 1224893]"
14767,887,"[2867141, 2679171, 2804540, 1095843, 963201, 1150765, 2378862, 2870873, 2677927, 2851216]"
14772,815,"[2324126, 2293958, 2723854, 2535882, 2190103, 2825474, 2824980, 2821851, 875173, 2552712]"
14780,853,"[2818155, 2842092, 1708276, 2835898, 2728958, 2708507, 2560017, 2533217, 2481686, 2473860]"
14780,815,"[2645810, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081]"
14791,362,"[31891, 512587, 1574558, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215]"
14796,853,"[2821158, 2794006, 2786630, 2513142, 2794744, 2275795, 2871638, 2893130, 2535492, 2874121]"
14802,815,"[2422399, 2432014, 2616234, 2611222, 2578444, 2454474, 1592313, 2718607, 1086802, 2661588]"
14803,815,"[2354109, 1808939, 1539890, 2134184, 1383138, 2643077, 2316227, 2251176, 2084047, 2045628]"
14807,815,"[2167185, 1504320, 1077831, 2241495, 1077818, 1046933, 2339800, 2725512, 467887, 2732937]"
14809,800,"[2868512, 2680014, 2737601, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844]"
14814,888,"[454322, 1573254, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293]"
14814,815,"[2841241, 2756673, 230774, 927794, 2763473, 2092138, 2057137, 1701753, 1257926, 1146851]"
14814,806,"[2721260, 1042612, 1029713, 1501958, 739991, 1837166, 2724541, 1546846, 1214409, 2311323]"
14817,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
14818,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
14819,815,"[2871837, 2320301, 2487974, 2128809, 1749693, 2425934, 2396303, 2303528, 2698052, 2662500]"
14823,859,"[208145, 2063112, 992106, 1945566, 1376581, 1159355, 2299739, 1016811, 800538, 1477836]"
14832,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
14840,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
14848,362,"[2853519, 2746272, 2809950, 2754018, 2803317, 2740395, 2038033, 2100698, 2738150, 2732682]"
14850,888,"[2851609, 2785274, 2612542, 1905234, 2834836, 2717562, 1615059, 1603135, 2882472, 2873541]"
14856,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
14857,362,"[2745498, 2741935, 2741737, 2436087, 1502438, 1293821, 776793, 553314, 2739322, 2693824]"
14861,815,"[764924, 2872372, 2872141, 2866606, 2863438, 2856354, 2827590, 2806425, 2798321, 2854706]"
14863,806,"[2752417, 1908167, 2847926, 2847475, 479056, 2829558, 2825119, 1533657, 1043125, 337813]"
14873,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
14873,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
14875,815,"[292496, 1526379, 2726697, 2657601, 2778482, 2760673, 2750381, 2634560, 2581517, 2227723]"
14880,815,"[2847238, 2869931, 2865596, 2848510, 2847195, 2829737, 2816305, 2804151, 2616154, 2572523]"
14881,815,"[2808788, 2647828, 2633147, 2398591, 2394127, 2183992, 2051838, 2008954, 2005360, 1604127]"
14889,815,"[2774977, 2177476, 2361455, 2802183, 2801999, 2784292, 2747664, 2743416, 2743012, 2741657]"
14889,800,"[2031170, 2865955, 2739908, 2786583, 96081, 2495852, 2505575, 240242, 1961825, 2891500]"
14893,811,"[2753896, 2899362, 2624021, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
14898,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
14907,887,"[2665149, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846]"
14912,800,"[2727546, 2211171, 2150771, 2500872, 1953931, 2891500, 2898379, 2911000, 2898476, 2031170]"
14912,811,"[2617682, 1951024, 2584953, 2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968]"
14938,815,"[2873727, 2858067, 2809877, 2853258, 2574184, 2405042, 325409, 2873787, 2873726, 2873611]"
14938,806,"[1625239, 2862875, 2871698, 2872853, 2872005, 2871396, 2730742, 1696405, 2864543, 2864296]"
14943,800,"[2508846, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
14944,806,"[2748830, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851]"
14951,806,"[2847338, 2644772, 2429206, 1920496, 2837003, 2823579, 2824772, 2644440, 2804693, 2719324]"
14953,815,"[2822657, 2796118, 2748192, 2381204, 2174025, 2406223, 2338431, 2312656, 2190005, 1193468]"
14963,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
14967,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
14978,815,"[2864680, 2683497, 2746802, 2726214, 2705944, 2705939, 2532961, 2024304, 2024297, 1958045]"
14979,800,"[2853759, 2840029, 2713795, 2704036, 2691754, 2371151, 1268434, 1815242, 2891500, 2898379]"
14981,853,"[2527873, 2779546, 2611378, 2394931, 2181545, 2100576, 980781, 968824, 949345, 2737979]"
14981,815,"[2719785, 2778499, 1820941, 1724652, 2445895, 2882036, 2827310, 2892684, 2831841, 2888041]"
14988,815,"[2820191, 2754883, 2849207, 2818086, 2783280, 2743842, 2645870, 1657469, 1213538, 2830924]"
14989,811,"[2860398, 2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011]"
14997,806,"[2818189, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851]"
14998,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
15003,815,"[2782517, 2773937, 2773902, 2766870, 1041195, 2765633, 2764586, 2764192, 2764105, 2758426]"
15013,806,"[2583633, 2809690, 2016826, 2826633, 2801048, 2801031, 2800848, 2771337, 2037261, 588343]"
15014,806,"[2740087, 2873179, 2867153, 2839700, 2806778, 2755723, 2757223, 2755413, 2651499, 2498048]"
15015,806,"[2056234, 2825119, 2760984, 2349467, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045]"
15016,806,"[2843747, 2830416, 2698755, 2831115, 2735281, 2676385, 2663582, 2676585, 1808323, 2512127]"
15018,800,"[2873114, 2663851, 2843864, 2837895, 2623556, 2128806, 2891500, 2898379, 2911000, 2898476]"
15018,887,"[1101031, 2229121, 2831575, 2796143, 2687475, 2662914, 2388054, 2230189, 2016766, 2014499]"
15021,362,"[2392752, 2859332, 2840933, 2160389, 2488139, 1288517, 800321, 2727940, 2582490, 2155303]"
15021,888,"[2504388, 1399494, 560006, 2841044, 2841033, 2687012, 2527821, 2640761, 2629153, 2555504]"
15036,806,"[2822691, 2413546, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405]"
15042,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
15047,815,"[2796911, 2817084, 752615, 2016308, 2803908, 519094, 2804274, 2610658, 1883074, 2765935]"
15062,881,"[2825715, 2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758]"
15063,888,"[2864104, 2855987, 2855132, 2856474, 2790095, 2747467, 733796, 2640083, 2882472, 2873541]"
15065,815,"[2838181, 2832189, 1911293, 1734949, 2148638, 2882036, 2827310, 2892684, 2831841, 2888041]"
15067,362,"[2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301, 2877844, 2669657]"
5,800,"[634854, 2713624, 2424404, 2648323, 2151978, 866933, 2735124, 2708484, 2664218, 2416963]"
9,888,"[2865972, 2865567, 1007218, 2864180, 2858222, 2742759, 2852162, 2848968, 2667248, 2379430]"
9,800,"[2853813, 2787913, 2676173, 2767709, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
10,853,"[2853382, 1190194, 2802456, 2799832, 2539497, 2762995, 2762458, 2762440, 2613818, 2564683]"
11,815,"[2371374, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081]"
11,888,"[2539061, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
11,881,"[2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862, 2715758, 2579214]"
11,853,"[2305817, 1378516, 1378504, 2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747]"
11,800,"[2612589, 2780446, 2641343, 2584026, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
12,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
12,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
12,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
16,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
16,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
27,800,"[2744353, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959]"
27,806,"[2279025, 2820258, 2813792, 2772972, 2416785, 2744196, 2740819, 2738029, 2714090, 2439798]"
27,888,"[2721597, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131]"
29,815,"[2816836, 2377231, 2700930, 2687398, 2108915, 1144623, 2822892, 2822880, 2822870, 1640552]"
29,806,"[1944062, 838028, 2690212, 2300795, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045]"
30,800,"[2830240, 2588484, 2333491, 2077237, 2688300, 2663241, 2508176, 2260655, 1407622, 2891500]"
32,362,"[2568754, 890305, 2286328, 430569, 2817834, 2662098, 2155129, 2594646, 2546798, 2415961]"
38,881,"[354864, 2794985, 2753490, 2713467, 2592928, 2408220, 1943460, 1784793, 1610319, 2658874]"
38,887,"[1065458, 2639235, 2388450, 1966948, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087]"
38,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
38,806,"[2783037, 1743217, 2806393, 2736782, 2798310, 2796754, 2780939, 2580307, 2133755, 1992643]"
42,362,"[2859594, 2023961, 1642256, 633700, 2687448, 927571, 2820067, 2337910, 2067813, 1681267]"
42,806,"[2868702, 814148, 2153956, 1434024, 2766639, 2505556, 1324495, 449821, 2728911, 2364245]"
42,888,"[2868268, 2779469, 347285, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718]"
42,881,"[2793124, 958695, 2312840, 2780508, 1183121, 2658874, 2519991, 2880278, 2889904, 2662331]"
43,859,"[2120311, 2567368, 2880807, 2796775, 2677381, 2690834, 2839810, 2458473, 2721400, 2876623]"
43,800,"[2744558, 2015452, 1890230, 1816938, 2653474, 2634199, 2891500, 2898379, 2911000, 2898476]"
43,811,"[2401867, 2701737, 2586565, 2250363, 2803110, 1479568, 2899362, 2624021, 2753896, 2881080]"
43,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
45,815,"[2864941, 770706, 2865034, 2861200, 1759305, 2882036, 2827310, 2892684, 2831841, 2888041]"
45,800,"[2833845, 2814436, 2865574, 2817938, 2839495, 2749792, 2891500, 2898379, 2911000, 2898476]"
45,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
55,815,"[825708, 2541718, 2348108, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540]"
56,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
60,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
65,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
66,362,"[2833390, 1635665, 2714176, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215]"
69,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
71,815,"[1984844, 2834061, 2566219, 2529306, 2513139, 2494071, 2347363, 2759750, 2687867, 2824290]"
71,806,"[2764672, 2825886, 2651668, 2171371, 1166169, 91176, 2804693, 2764308, 2781005, 2378301]"
74,806,"[2833810, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851]"
74,800,"[2855126, 2729288, 2849257, 2862872, 2860918, 2561589, 2233670, 2797537, 2856875, 2842704]"
77,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
77,815,"[2738812, 1502554, 2873500, 2873131, 2864656, 2863854, 2407853, 2447958, 2838948, 2748424]"
85,853,"[2816082, 2799616, 2806723, 2802570, 2796984, 2671670, 2246316, 2246254, 2077865, 2039081]"
85,815,"[2142218, 2861772, 2451799, 2821525, 2817479, 2816737, 2804487, 2770377, 2753557, 2316878]"
96,853,"[1920653, 2867707, 2867679, 2859604, 2364499, 2277881, 2738228, 2162573, 2828257, 2770650]"
97,815,"[2339896, 2795646, 2809908, 2867777, 2867199, 2866572, 2668482, 1517011, 2867999, 2867887]"
107,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
114,806,"[929018, 2857206, 2826633, 26400, 1720784, 2886467, 2835598, 2895717, 2825149, 2896045]"
114,815,"[2579565, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081]"
117,887,"[634846, 2707026, 2612231, 2391425, 2870873, 2677927, 2851216, 2512096, 2906282, 2362087]"
120,800,"[2627922, 2311877, 1442517, 1207714, 2732572, 2614118, 2094325, 828274, 820312, 470682]"
124,853,"[2586454, 2361726, 2867499, 2751244, 2614234, 2658182, 2657701, 2205052, 2706831, 2695169]"
124,888,"[2860997, 2821973, 2805056, 2734997, 2731126, 552042, 2801107, 2780045, 2197438, 2740893]"
125,815,"[591272, 2814252, 2700059, 2574966, 2035316, 929618, 2870838, 2795136, 2819993, 2472027]"
126,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
129,806,"[2033568, 2311337, 2132159, 2759764, 2317704, 1975376, 2551430, 2477639, 2276804, 1720784]"
137,853,"[2855418, 2797914, 2610101, 2868028, 2867985, 2804331, 2752980, 2743971, 2713329, 2866255]"
137,815,"[2869947, 2865233, 2341597, 465213, 2869939, 2869758, 2866770, 2819936, 2801449, 2545635]"
139,800,"[2587910, 2837335, 2649805, 2813461, 2808354, 2739908, 2775013, 2770557, 2735690, 2627063]"
143,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
145,806,"[2822691, 2868609, 2867827, 2863156, 2804222, 2663588, 2595859, 2328113, 1411939, 2862842]"
145,800,"[2862410, 2862909, 2868914, 2868903, 2868565, 2868531, 2859169, 2457497, 2283873, 2031170]"
151,800,"[2891500, 2898379, 2911000, 2898476, 2031170, 2877849, 2869844, 2874589, 2732959, 2839495]"
151,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
153,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
167,800,"[2850380, 2848903, 2817938, 1556941, 2891500, 2898379, 2911000, 2898476, 2031170, 2877849]"
170,853,"[1920998, 661867, 2730484, 2726330, 2663814, 2871638, 2893130, 2535492, 2874121, 1998679]"
170,888,"[2873792, 2631360, 2496005, 1823858, 2882472, 2873541, 2246591, 2880088, 2895915, 2839650]"
170,815,"[2663654, 2164540, 2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781]"
170,800,"[2799284, 2158649, 2684954, 2544877, 2674152, 2117879, 2742685, 2564885, 2702820, 1664276]"
178,811,"[2899362, 2624021, 2753896, 2881080, 2307351, 2817979, 2899968, 2823276, 2861011, 2203425]"
182,362,"[1524344, 2297932, 2406697, 2598159, 2853312, 2705180, 2839263, 2137557, 2437215, 2102301]"
187,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
191,362,"[2806363, 2377472, 44852, 1937355, 5073, 384321, 1704736, 1564248, 2406697, 2598159]"
194,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
196,362,"[563696, 2617331, 2441605, 1509216, 1101916, 2406697, 2598159, 2853312, 2705180, 2839263]"
201,881,"[2539524, 2361771, 2658874, 2519991, 2880278, 2889904, 2662331, 2648807, 2794828, 2654862]"
209,811,"[2745874, 2654253, 2775560, 2704015, 1480915, 2717683, 2899362, 2624021, 2753896, 2881080]"
211,887,"[2870873, 2677927, 2851216, 2512096, 2906282, 2362087, 2651728, 2238881, 2041846, 854802]"
211,888,"[2882472, 2873541, 2246591, 2880088, 2895915, 2839650, 2117718, 2909293, 2909131, 1725410]"
211,806,"[1720784, 2886467, 2835598, 2895717, 2825149, 2896045, 2742600, 1346405, 2870851, 2917387]"
211,853,"[2871638, 2893130, 2535492, 2874121, 1998679, 1960504, 2783747, 2914974, 2824030, 2708738]"
211,815,"[2882036, 2827310, 2892684, 2831841, 2888041, 2897623, 2888540, 2920781, 2885081, 2479615]"
