category_id,ads
815,[2899566]
815,"[2376882, 1906749, 2196161]"
815,[2905237]
815,"[2864291, 2866587]"
815,"[2799418, 2871540]"
815,[2157283]
815,"[2866104, 2841917, 2577812, 2729274, 475648, 2821421, 2841837]"
815,[2801855]
815,"[2882532, 2741822, 2865322, 2164887, 2908848]"
815,[2826922]
815,"[2432142, 2729278, 2855634]"
815,"[2752849, 2858298, 2867477, 2221759, 2255355, 2867460, 2860346, 1417447, 749486, 2860287]"
815,"[2505371, 2906425]"
815,[2266177]
815,[2896972]
815,[2837465]
815,[2686757]
815,"[2827310, 1923945]"
815,[2612899]
815,"[1513598, 527476]"
815,[2445895]
815,[2889526]
815,"[1398800, 2909042]"
815,[2906626]
815,[2676421]
815,"[2908370, 2669154, 2770349, 1513221, 1830904, 1653564, 1871400]"
815,"[2914191, 2890551]"
815,[951641]
815,[2843655]
815,[717674]
815,"[2778174, 2683725, 2849348]"
815,[2894533]
815,[1515935]
815,"[735119, 2512844, 1768170, 2852762, 2725297, 2260466, 2864716, 2402379, 2223212, 2420034]"
815,"[2793715, 2901549, 2459737, 1737180, 1686575]"
815,[2561209]
815,[2919568]
815,"[2521127, 2397866, 2825362, 2669885, 2833514, 2715759, 2905980, 2813353, 2546764, 314412]"
815,[2886798]
815,"[2875080, 2637600, 2893303, 2889747, 2830192]"
815,"[2828927, 2840789, 2831841, 2318293, 2666591]"
815,"[1169243, 2687602]"
815,"[1946755, 2787871, 2701439]"
815,"[2332204, 2897212, 2600210, 2873502, 2279728]"
815,"[1020305, 2744536, 2443370, 2188544, 2056506, 1521841, 2532931]"
815,[2882953]
815,"[942938, 2560551]"
815,[2745116]
815,[2890109]
815,"[2762211, 2884684]"
815,[2903874]
815,"[1922601, 2888324, 2895066]"
815,[2651446]
815,[2733954]
815,"[2901193, 2872082]"
815,"[831905, 2872458]"
815,"[47184, 1719138]"
815,[2894028]
815,[2913423]
815,"[2663781, 2887216]"
815,[2909239]
815,[2738480]
815,[1191636]
815,"[2624192, 984287]"
815,"[2871983, 2871954, 2676304, 889345]"
815,"[2794646, 2495027]"
815,[2765136]
815,[2898036]
815,"[1921144, 2304102]"
815,"[2497643, 2055643, 2448753, 2030418, 974221, 2489866, 2883954, 2239346, 2465736, 2910516]"
815,[2536814]
815,[2909613]
815,"[2846463, 2723203, 2346071, 2914821, 2435254]"
815,"[2289524, 1059561, 2917273, 2117802]"
815,[2838162]
815,[882767]
815,[2842817]
815,[2870059]
815,"[2803756, 2636028, 2667001, 2856687, 1538774, 2825639]"
815,[2908365]
815,[2902016]
815,[2877483]
815,[2909049]
815,"[2301363, 2402702]"
815,[2574273]
815,[662252]
815,[2313063]
815,"[2745569, 2819115, 2745507, 2915946, 2920453]"
815,"[2098483, 1796064]"
815,[2880609]
815,[1938033]
815,"[2905738, 627543]"
815,"[2861314, 1900202, 2413540, 2628755, 1336206]"
815,[2816482]
815,[2025693]
815,[2878913]
815,[2880303]
815,[2787373]
815,"[2868810, 2896380]"
815,"[2708084, 2893645]"
815,"[2868388, 2311651, 2090679, 2403525, 2859622, 2573604]"
815,[2180222]
815,"[2866724, 2863927, 1700074, 2769245]"
815,[2856432]
815,[2890698]
815,[2038223]
815,[2887587]
815,"[2849365, 173493, 2737206, 2841868, 2801156, 2765937, 2872646, 2281930, 1219713, 2573800]"
815,"[2239511, 2881004, 927433, 1813568, 2718198, 1226146, 2704025, 2784204, 834717, 543134]"
815,"[2148049, 2352429]"
815,"[2732082, 1949712, 2688191, 1552808, 2888244, 771330, 545930, 1810996, 2880812, 2002491]"
815,[2877455]
815,[2902893]
815,"[2697866, 2872918, 2338426, 2882041]"
815,"[2699600, 1815698, 294144, 177067]"
815,"[335325, 2884740]"
815,[814692]
815,"[2834433, 2275293]"
815,[2876409]
815,[2229831]
815,[2878493]
815,"[2863334, 787083, 2909803, 1432619, 362890, 2797778]"
815,[1666113]
815,[2802106]
815,"[2865036, 2346071]"
815,"[2562681, 2724228, 2843523, 2608395, 2794017]"
815,[2729309]
815,"[2383519, 2693522]"
815,"[2427228, 2876580, 2857861]"
815,"[2828622, 2835339, 2186345]"
815,[2895217]
815,"[2453558, 2910287, 2421424]"
815,"[2908748, 1759678]"
815,[2919588]
815,[2919822]
815,"[2722271, 2033144, 1692628, 1429729, 2554402]"
815,[106103]
815,[2880952]
815,"[2893513, 2899034]"
815,[2200007]
815,"[2892715, 2748424]"
815,[2317404]
815,[2889248]
815,"[1050464, 2850688, 2387645, 2812849]"
815,[2371719]
815,"[1412891, 2750941]"
815,[2903057]
815,[2892210]
815,"[2840770, 2637600, 2825660, 550121, 2868365]"
815,"[1677765, 2671566]"
815,"[2904803, 2469674]"
815,"[2744858, 2884457, 2857733, 2853662]"
815,"[2653681, 664693, 2775322, 724085, 587764, 2530613, 1151543, 916508, 2285297, 1791139]"
815,"[2756198, 2819216, 2176828, 447589, 2866221, 2754230, 2888523, 2867255, 2901560, 2688083]"
815,"[2872552, 2795646]"
815,[2895884]
815,"[2753116, 2890056]"
815,"[2871540, 2737632]"
815,"[2875511, 2376118, 2615156, 2751229, 860342, 2226175, 2756392, 2184973, 2612116, 367785]"
815,"[2881451, 2880790]"
815,"[831997, 1361762, 584695, 2165219]"
815,"[2397514, 2580420, 1631106, 2475843, 2605348]"
815,"[2229961, 2231931, 2234306, 226129]"
815,"[2489661, 515667]"
815,"[2343011, 1766511]"
815,[2851197]
815,"[2629202, 2203227, 1990251, 2735172, 2567909, 2591129, 1700188, 2834785, 2793723, 2859691]"
815,[2758681]
815,"[2150893, 2594743, 2708179]"
815,[2598776]
815,"[2887613, 2527862, 2898601]"
815,[2704145]
815,[2879382]
815,[2483961]
815,[2765954]
815,"[2161878, 2818602, 772475]"
815,[2877686]
815,[2304182]
815,[1675068]
815,[2489776]
815,[468767]
815,[2889322]
815,"[926702, 731211]"
815,[2896028]
815,"[2255420, 1666780]"
815,"[2886382, 2888147, 2872970, 2884193, 2889878, 2775744, 2877655, 2885516, 2899054, 2890160]"
815,"[2839228, 2900069, 2518990, 2882686]"
815,"[2841336, 2888041]"
815,"[2826380, 2708835, 2708504, 1723033, 2869099, 2009069, 2868868, 2860798, 2874572, 2694926]"
815,[2781083]
815,"[2878193, 2911518, 2484028]"
815,[185081]
815,[2883135]
815,"[2916081, 2728258, 1442520, 2513319, 2058035]"
815,"[2881645, 2875988, 2885599, 2402291, 2838271, 2321369, 2679695, 2846812]"
815,"[2750560, 2787413, 2796849, 2870002, 2897092]"
815,"[2852548, 2856268]"
815,[2886965]
815,"[2806554, 2882036]"
815,"[2732347, 2440902]"
815,"[2106440, 2616316, 2151179, 2795715]"
815,"[2841069, 2372151, 2274207, 2895884, 1097273, 2820031, 1985782, 2820008]"
815,[2790720]
815,[2883478]
815,[2920434]
815,"[1576496, 2122112, 2750774]"
815,[1815037]
815,[1083338]
815,[2833546]
815,[2406202]
815,"[1454315, 1185576]"
815,[2520538]
815,[2676949]
815,[2349779]
815,[2724834]
815,"[1570646, 2907357]"
815,"[204156, 2302881, 2750381, 2874715, 2407108, 2894583, 2893740]"
815,"[2020617, 1995944, 2588118]"
815,"[2744719, 2896145, 2723168]"
815,"[2824237, 2603949, 992868, 2640287]"
815,"[2792020, 2911998, 1922601, 2903351]"
815,[2813725]
815,[2901309]
815,"[2778120, 394957, 2888107, 2899493]"
815,[2792020]
815,"[2864023, 2502915, 1907111, 2121799]"
815,[2718192]
815,"[2883846, 2898845]"
815,"[2480483, 2203003, 1612244, 1900119, 2691002]"
815,[2670109]
815,"[53101, 2309149]"
815,[2229260]
815,[2851184]
815,"[2731819, 2543925]"
815,"[2365802, 1453955, 2583581]"
815,"[1990923, 2882009, 1794741, 2885329]"
815,"[1569460, 2285380, 1185815]"
815,[2195435]
815,"[1395561, 2873045]"
815,"[130938, 756476, 2770944]"
815,[1499801]
815,[2474588]
815,[2565076]
815,[2673237]
815,[995404]
815,[2908413]
815,[2678787]
815,"[2769893, 2546430]"
815,[2884817]
815,[2878653]
815,[2897623]
815,[2879811]
815,"[2849644, 2655829, 2640324, 2702364]"
815,[2789186]
815,"[2685521, 2685513]"
815,"[949038, 2461694]"
815,"[2479615, 2862969, 2895474, 2817908, 279240, 2789307]"
815,[2867181]
815,"[2489565, 2898626]"
815,"[2851223, 1696483, 1575041, 2863157, 2760555, 2087275]"
815,"[1521034, 2774336, 2105295]"
815,"[2903199, 2678617, 2914461, 2660104, 2905076, 2911840]"
815,"[2250807, 867601]"
815,"[2912037, 2906240]"
815,"[2791183, 2889701]"
815,[2875622]
815,"[2782618, 2902058, 2705923, 2738688]"
815,[2848560]
815,"[1618854, 2910367, 2169701, 1431301, 2592071]"
815,"[2808982, 2865573, 2335498, 2172846, 2250426]"
815,[2919060]
815,"[2861658, 2831876, 2877939, 2878630, 2781369, 1968966, 2879050]"
815,"[2882036, 2296479]"
815,[2776366]
815,"[2611528, 2840972, 1591211, 2610695, 2642208, 2610274, 2839887]"
815,"[1916454, 2907503, 2139893]"
815,[2534474]
815,"[2867999, 2711537, 2702378]"
815,[2443341]
815,"[2328017, 2669110]"
815,[2916674]
815,[1926941]
815,"[2243532, 2872710]"
815,"[2008080, 2864601]"
815,"[1241158, 2481273, 2867469, 2875895]"
815,"[601922, 2899340, 2340164]"
815,[2169633]
815,[2912984]
815,"[2897667, 2860227, 2861367]"
815,"[2676641, 914527, 2306319, 263593, 2735235, 1964223, 2867007]"
815,[2822428]
815,"[2413907, 2909707]"
815,"[121097, 2861273, 2503763, 1567059, 2803651, 2245022, 2891841, 2887211, 1841687, 2474385]"
815,"[2288143, 2076027]"
815,[2905705]
815,"[2746316, 852983, 2884403, 2045053, 2128895, 1702442, 2535128, 1651019]"
815,"[2910860, 2920781, 2776263]"
815,"[2317983, 2164455]"
815,[2693706]
815,[2873982]
815,[2161381]
815,"[2849365, 2660529, 2901899, 2852125, 2231746]"
815,"[1310985, 1228308, 2308750, 2905218, 1975269]"
815,[2899685]
815,"[878796, 2391545]"
815,[2849297]
815,[2655167]
815,[2880229]
815,"[2886100, 2882754]"
815,[2883857]
815,[2040894]
815,[2903471]
815,"[2667781, 2916239, 2898409]"
815,[2904251]
815,[2135042]
815,[2914007]
815,[2824498]
815,[2873206]
815,[2916435]
815,[2458214]
815,"[1950568, 2753515, 2888567]"
815,"[2868607, 2896578]"
815,[2861263]
815,"[2845876, 2002491, 2828904]"
815,"[1185671, 2889484, 1903579, 2883764, 2883412]"
815,"[2873118, 2859658, 2858341, 2786974]"
815,[2803910]
815,"[2327746, 2893627, 2883540, 2575023, 1417573, 2832221]"
815,"[2544511, 2815303, 175111]"
815,"[2871277, 2784493]"
815,"[2884490, 2176284, 2880363, 2874807]"
815,"[2876471, 2891841]"
815,[2789919]
815,"[1377221, 1436111, 1753998, 2541952, 2858587, 2446691, 2859050, 2904211, 2883222]"
815,[2044222]
815,"[2663462, 2661263, 1398018, 2920826, 2908588, 438144, 1817226, 1413680, 2406060, 34898]"
815,"[2878842, 2895854, 2854665, 2887613]"
815,"[1926598, 2291332, 2871584, 2318293]"
815,"[2885919, 2512524, 2894144, 2891967]"
815,[2827310]
815,[2879826]
815,[2782855]
815,[2821631]
815,[2532366]
815,"[2088177, 2657861]"
815,[2894532]
815,[2671273]
815,[2864161]
815,[2868957]
815,"[2767468, 2821625, 2172664]"
815,"[2906484, 2409497]"
815,[2232993]
815,[2911914]
815,[2896938]
815,[2899353]
815,[2616974]
815,[1417573]
815,[1294531]
815,"[2902940, 2536667]"
815,[2179914]
815,[2185625]
815,"[2884752, 2859157, 2903166, 2720293, 2859679, 2072925, 2911236, 2906920, 2134222, 2890109]"
815,"[2801324, 2002149, 2156126, 1724652]"
815,"[2913417, 732781]"
815,"[2159715, 1733403, 2172285, 2571849, 2743336, 2856896, 2628595, 2747928, 2878078, 2683022]"
815,"[1998675, 1982155, 1536202, 2369346, 2125140, 2123790, 2553461]"
815,"[2481540, 2783076, 2132497, 1169243, 55609, 2199199, 2338231, 2859349, 2625700, 2466716]"
815,[2892207]
815,"[2876396, 2897088, 2881743, 2882953, 2897139, 2120974, 2881670]"
815,"[1933616, 2474123, 2894904, 2493155, 990290, 2532183, 2821514, 2902893, 2732379, 2895210]"
815,"[2844268, 2725308, 2574990, 2625282, 2741035, 2237077, 2910266, 2158681, 2805550, 1800333]"
815,"[2013388, 2915983]"
815,[2138585]
815,"[2800247, 2843400, 2397274, 2179769]"
815,"[2880790, 2733717, 2868547, 2898016, 2430589, 2596930]"
815,"[2845923, 1983379, 322190, 2635496, 663907, 2381965, 2787358]"
815,"[2127989, 2600396]"
815,"[2506446, 2893185, 648862, 493885]"
815,[2742414]
815,"[2889817, 2858455, 2886474, 2410965]"
815,"[2751784, 1372145]"
815,[2864212]
815,[2257496]
815,"[2836051, 2891301, 2877618]"
815,"[301811, 2873206]"
815,"[2885508, 140926]"
815,[2878885]
815,"[2730125, 2900362, 2893322]"
815,"[2674085, 2904360]"
815,[798532]
815,[2913999]
815,[2885802]
815,[2567228]
815,[2847867]
815,[2022264]
815,[2916347]
815,[1531345]
815,[2775452]
815,"[2874195, 2171893, 2588114]"
815,"[2656788, 2856259]"
815,"[2812937, 915631, 1911370]"
815,"[2671374, 2899114, 2720256, 2629923, 2612045]"
815,"[2885167, 1509972, 2488482, 2688330, 2916963, 1493369]"
815,[2911950]
815,"[2584228, 2891730, 808774]"
815,[2826590]
815,[2808375]
815,"[2282193, 2595242, 1781703, 195041, 1208237]"
815,"[2356421, 2831276, 2126005, 2833203]"
815,"[1509443, 2613394, 2741203, 2722118, 2124718, 2368986]"
815,[2405042]
815,[2247640]
815,"[2785944, 2884037]"
815,"[2643277, 2819801, 2883379, 2274207, 2874444]"
815,"[2601822, 2885771, 2721560, 2427063, 2379659, 2854490, 1131942, 2588116, 279359, 2854470]"
815,[2223533]
815,"[838672, 2287635]"
815,"[2831841, 2840789]"
815,[2483363]
815,[2907392]
815,[2908695]
815,"[2885923, 2666231, 2886052, 1623471, 2268572, 2886106, 2882422, 2885986, 2908022, 2306496]"
815,[2001508]
815,"[2853949, 2152647]"
815,[2085531]
815,"[2355519, 1491103, 1914305]"
815,[2886658]
815,"[2515113, 2848762, 1277777, 2861889, 2859967, 2472351, 2891841]"
815,"[2882632, 1232771]"
815,[1911353]
815,[2822326]
815,[2487214]
815,[2581037]
815,"[2716687, 2716056]"
815,[2495840]
815,[2381510]
815,"[2690906, 2779523, 2882307, 2729436]"
815,"[2382272, 2873810, 2882672]"
815,[2230101]
815,"[2879613, 1777955]"
815,"[2917585, 2191500]"
815,[2511956]
815,[2596925]
815,[2050336]
815,[2880418]
815,"[2865559, 2806173, 2866993]"
815,"[2827836, 2898721, 2552743, 2881717]"
815,"[2920382, 2864376]"
815,"[2613293, 2503452, 544125, 2704300]"
815,[2907847]
815,"[2521749, 2663182, 2537929, 2833649, 2731886]"
815,"[2323243, 2892933, 2778282]"
815,"[2031361, 2548920]"
815,[2883755]
815,[2817859]
815,"[2900589, 2722677]"
815,"[2148123, 2862438, 1677765, 2733378]"
815,[2880930]
815,[2835150]
815,"[2900862, 2760940, 2536814]"
815,[1466750]
815,[2511701]
815,"[2904185, 2887256, 2120820, 2803681, 1307239]"
815,[2815523]
815,"[2525487, 2827601, 1837178, 2800599]"
815,[2137874]
815,[2345677]
815,[2020617]
815,[2912668]
815,[2881004]
815,"[2498184, 366629]"
815,[2683538]
815,"[1368051, 1762759]"
815,[2274207]
815,"[784659, 1548729, 2670050, 1098533, 847271, 318359]"
815,[2840893]
815,"[2817316, 2879434]"
815,"[2889504, 2886804, 2865353, 593907, 2698098, 1975498, 2665805, 2420928, 2788588, 2332449]"
815,"[283074, 2542253]"
815,"[2079135, 2913423, 2871460]"
815,"[2872374, 2419509, 977030, 2882306, 2564754, 2882306, 2904803, 2904086]"
815,"[2914006, 2617277]"
815,[2661904]
815,[2873415]
815,"[1663246, 2864606]"
815,[2910812]
815,"[2323362, 2462023, 1831851, 2483771, 2396389]"
815,"[1610676, 2875665, 2254667, 2667499]"
815,"[2845742, 1994634, 2874974, 2904563, 2558768, 2917862, 408068]"
815,"[2854613, 2776329]"
815,[2873171]
815,"[2720622, 2342409]"
815,[2463869]
815,[2920940]
815,"[2900374, 2898928]"
815,[882748]
815,"[2487030, 2487030]"
815,"[2368869, 2069158, 2696433, 2681970, 1552696, 2837418, 1499342]"
815,[2724707]
815,"[2287158, 2851515]"
815,"[2918082, 2919622]"
815,[2728800]
815,"[2689155, 2884663]"
815,[2883762]
815,"[2439302, 1116835, 2701101, 2838173, 2849717, 2619642, 2758741, 2175408]"
815,"[2877600, 2708032]"
815,"[2906626, 2831841, 2877012, 2906932]"
815,[2654165]
815,"[791035, 2358622, 2640369, 2836077, 475013, 2877185, 2499037]"
815,"[2336062, 2040614, 2247591, 2895695]"
815,[1280207]
815,[2494007]
815,"[2632572, 1463864]"
815,[2607867]
815,"[2402649, 2373015]"
815,[1991968]
815,[2723168]
815,"[2535494, 1899229]"
815,[2875082]
815,"[2874914, 2758741, 2651592, 572458, 2867000, 2319230]"
815,"[2735989, 1680494]"
815,[2847541]
815,[2905390]
815,"[1007170, 2194752, 2879747, 2889367, 2607887, 310628, 1898956, 2631120, 2285466, 2810676]"
815,"[2166104, 951733]"
815,"[1205674, 2874275, 2501553, 2650077, 1804285, 2865046, 1433118]"
815,"[2890483, 2898487]"
815,"[2878068, 2903259]"
815,"[2661378, 2750910, 2548239, 999078, 2020494, 2622247, 1673944, 2860001, 2490586, 2790022]"
815,"[1196924, 1701961, 466815, 2672884, 1812746, 1393843, 2627340]"
815,[2228908]
815,[2812908]
815,"[1814713, 2887469, 2783107, 2832486, 2808920, 1108672, 2331165, 2914028, 2266059]"
815,"[2663007, 1195765, 525086]"
815,"[2704693, 2880011, 2878412, 2351691, 2754072]"
815,[2044088]
815,"[2723633, 2785809, 2612067]"
815,[2580504]
815,[2563604]
815,[2359895]
815,[2494163]
815,[2889718]
815,[2001062]
815,[2906115]
815,[2907152]
815,"[2871871, 2889600, 1121515]"
815,[2915162]
815,[2038257]
815,[2726844]
815,[1638408]
815,"[2891743, 2730868, 2552091, 2128529, 2895040, 2616936, 2788991]"
815,"[2786995, 2770601, 1213473, 2850459, 2840717, 2740139, 2087188, 2895620, 1239349, 2664144]"
815,"[2892519, 2890358, 2223533, 1535149, 2900633, 2197018, 2612595, 2887085, 2289495]"
815,"[2840183, 2899043]"
815,"[2431070, 1571392, 1997482, 538617, 2255593, 2581417, 885104, 2471749, 2645749, 2781126]"
815,[2913761]
815,[2303438]
815,[2546200]
815,[2057137]
815,"[2317868, 2427469]"
815,"[2286191, 2878208]"
815,[2893733]
815,"[2861218, 2416680, 2415444]"
815,"[2782618, 2870255, 2879164, 2561586, 2886810, 2887161]"
815,"[2863314, 2751989, 2413981]"
815,[2733931]
815,[2902921]
815,[2821853]
815,[123817]
815,[2223132]
815,[471801]
815,[2223533]
815,[2842409]
815,[598315]
815,[2761833]
815,[2220887]
815,"[2776251, 2327356]"
815,[2873491]
815,[2863157]
815,"[2870880, 2524747, 2880011]"
815,[2742801]
815,"[2099351, 2732770, 2918490]"
815,"[2169728, 1443862, 2505281, 2873871, 2873802]"
815,"[2565010, 2914618, 2664397, 1570025]"
815,"[2846294, 1502880, 2179294, 1324716, 2232808, 2474648, 2504141]"
815,[2224223]
815,"[2001431, 2836513, 2787707, 2908747]"
815,"[2370682, 1419138, 1586908, 1699436, 883851]"
815,[2426098]
815,"[2737141, 2080077, 1739538, 2902932, 1786714, 2313290, 2516346, 2304182]"
815,[1180059]
815,"[2848253, 2593865, 2370990, 1289070, 2897431]"
815,[2656705]
815,"[2849338, 2900299]"
815,[2855151]
815,"[2164127, 2894583]"
815,"[2762954, 2695175, 2694797, 2579672]"
815,[2889862]
815,"[1194402, 2903471]"
815,"[2831841, 2610905, 469953, 2860001]"
815,"[2881678, 2843655]"
815,"[2912850, 2893185]"
815,"[2430659, 2417089, 1976482]"
815,[2911313]
815,"[2830703, 2884630, 2744850, 2896350, 2811186, 2818890, 2856251, 2674744, 2744618]"
815,[376001]
815,[2408052]
815,"[2899031, 688974, 82569, 130913, 2093187, 1825010, 2732211, 2898980]"
815,[2905076]
815,[2869624]
815,[2704452]
815,[2851011]
815,"[2902613, 2875879, 2391037, 2804855, 2506857, 2333124, 1998115, 2880165, 2632608, 1443450]"
815,[2853558]
815,"[2175390, 2720234, 2897420, 2863669, 2887916, 2788001, 2894904, 2803266, 2512529, 2867803]"
815,[2882036]
815,"[2897203, 2652645, 2887902, 2906234, 2755047]"
815,"[1951701, 2882041, 2885720]"
815,[2899030]
815,"[2915606, 2530637]"
815,"[2856142, 2877856, 2892684, 2668352, 2354087]"
815,[2797375]
815,"[2805635, 2907915]"
815,"[2892188, 2402397, 2021940]"
815,"[2826922, 2831841, 2802112, 2897952, 890123, 1601500]"
815,"[2115734, 2867923]"
815,"[2733579, 2657590]"
815,"[2890137, 2165605]"
815,"[2814026, 1164741]"
815,[2445664]
815,"[2327528, 2290243, 2243765, 1570772, 467887, 1963036, 2509891, 1383146, 2124665]"
815,"[1849370, 2880229]"
815,"[2859239, 1002261]"
815,[2547929]
815,[2834245]
815,[2750992]
815,[743086]
815,[2913455]
815,"[2874388, 2863264]"
815,[2472706]
815,[2744561]
815,[2365994]
815,[2057340]
815,[2782042]
815,[2164342]
815,"[2546159, 2361613]"
815,"[2660110, 2489861]"
815,"[2905233, 698047, 2520207, 2881330, 2548871]"
815,"[2532183, 2066134, 2782727, 2808172, 2576726, 2150368, 2658853, 2309765]"
815,"[2049895, 430976, 2394580, 1341173, 1426549, 2869070, 2916678, 2438775, 1742713, 2347473]"
815,[2639903]
815,"[2571019, 2892818, 1302035, 2579694, 2100106, 2154456, 2418336, 1731242, 1771620]"
815,[2908969]
815,[2915137]
815,"[2911031, 2910751]"
815,[2902625]
815,"[2884909, 2796563, 2880823, 2371437, 2817213, 2829678, 2651446, 303911, 2240422, 2741184]"
815,"[2840760, 1953561, 2334398]"
815,[2903699]
815,[2725117]
815,"[2907309, 2301508]"
815,"[2672328, 1154624]"
815,"[2895807, 2909381]"
815,[2898278]
815,[2879731]
815,[2901569]
815,"[2425853, 2839451]"
815,"[2344677, 2866977, 2902303, 2908470, 877396]"
815,"[1985023, 1152543, 2355165]"
815,"[2644340, 2857028, 2872128, 1814694, 2756920]"
815,"[2663224, 2609048, 1342805]"
815,[2854490]
815,"[1196206, 231124]"
815,[2879037]
815,"[2681942, 2699418]"
815,[2880565]
815,[258517]
815,"[2113551, 2159966, 2786393, 1077005, 1802049]"
815,[2113934]
815,[2826714]
815,[1504718]
815,[2919081]
815,[2908768]
815,[684272]
815,"[2300916, 2418795, 173493, 2625418]"
815,"[2906547, 2906482, 2864190, 2827483, 2896647]"
815,"[2595585, 2909917]"
815,[2874747]
815,"[2892512, 2892508, 2888041]"
815,[1374070]
815,[2867483]
815,[1080210]
815,[2920781]
815,[2419651]
815,[467648]
815,[2249186]
815,[2836177]
815,[2864291]
815,[2880626]
815,[2840770]
815,[2834061]
815,[2914680]
815,[344162]
815,[2753486]
815,[2536814]
815,[2070109]
815,[2669910]
815,[1659253]
815,[2888209]
815,[2102319]
815,[2877163]
815,[2787816]
815,"[265843, 2715067]"
815,[2222529]
815,[2918336]
815,[2555349]
815,[2852251]
815,[2724968]
815,[2347363]
815,"[2838173, 2224301, 2907629]"
815,"[2892670, 2587147]"
815,"[2901835, 2887862]"
815,"[863200, 2070758, 2461547, 2105548, 2481687]"
815,[2915257]
815,"[2476740, 2711399]"
815,"[1582029, 2909407]"
815,[2817336]
815,"[2147093, 2882057]"
815,"[2862329, 2865773]"
815,[2258542]
815,[2907390]
815,[2871666]
815,[2425446]
815,[1633650]
815,[549094]
815,[2893695]
815,[2896779]
815,[2877765]
815,[2883718]
815,[2324126]
815,[2828139]
815,[2408048]
815,[2881260]
815,[2671443]
815,[2536328]
815,"[2596646, 2867255]"
815,[2149585]
815,[2881898]
815,[2920184]
815,[2880253]
815,[2878853]
815,[2035350]
815,[2171635]
815,[2918692]
815,[2581106]
815,[342804]
815,[1085464]
815,[702377]
815,"[965398, 403428]"
815,[2866758]
815,[2876741]
815,[2914605]
815,[2721499]
815,[2908014]
815,"[1443296, 2383223]"
815,[2840069]
815,[2897987]
815,[2914588]
815,[2911728]
815,[2909690]
815,[2611686]
815,[2893096]
815,[2878878]
815,[2644026]
815,[2907236]
815,[2875797]
815,[2883330]
815,[2892184]
815,[2813490]
815,[2601480]
815,[2792395]
815,[2894020]
815,[2867680]
815,[1934568]
815,[2569063]
815,[2878011]
815,[577871]
815,[2550047]
815,[2903508]
815,[1304736]
815,[2862268]
815,[2892684]
815,[2641413]
815,"[2893095, 2821752]"
815,[2702373]
815,[2257946]
815,[2852202]
815,[402038]
815,[2911073]
815,[2915167]
815,[239100]
815,[2884684]
815,[1211261]
815,"[2550015, 2132833]"
815,[1042037]
815,[1129834]
815,[2866212]
815,[2874778]
815,[2000406]
815,[2081757]
815,[193459]
815,[2471736]
815,[805150]
815,[2912530]
815,[2874208]
815,[2879016]
815,[2904803]
815,"[2816983, 2494898, 2640637, 2202282]"
815,[2889062]
815,"[2704072, 2536958, 2337539, 2893218]"
815,[902287]
815,"[2588727, 1008950, 2815523]"
815,[2671273]
815,"[2581545, 587850, 2535323, 2857992, 2818310, 2892926, 2373004]"
815,[2796173]
815,[2891308]
815,"[2894726, 2616777]"
815,"[2273443, 357497]"
815,[2882260]
815,[2872417]
815,"[2309475, 2183706, 2678664, 2276352, 2129454]"
815,"[2227957, 2828036]"
815,[2432211]
815,[2847333]
815,[2887094]
815,[2913492]
815,[2288563]
815,"[2895419, 2902084]"
815,"[807174, 2840558, 2729961, 2886319, 2587822, 2875108]"
815,"[2898589, 2080712, 2080024]"
815,[2888431]
815,[2883333]
815,[1259972]
815,"[805025, 2821003, 2768511]"
815,"[2885581, 2914832]"
815,"[2848318, 2908215, 2915417]"
815,[2695977]
815,[1498060]
815,"[2487557, 120323]"
815,"[1576055, 2550975]"
815,[2395937]
815,[1504607]
815,[626741]
815,"[2678628, 2873088]"
815,[2567935]
815,"[2855520, 2867582]"
815,[2632603]
815,"[2876375, 2039258, 2609935]"
815,[2903097]
815,[2877354]
815,[2170169]
815,[2871093]
815,[2551560]
815,[2887862]
815,[2905936]
815,[2684204]
815,[2898982]
815,"[2600248, 2892519, 2875959, 2911706, 2877386]"
815,"[2818875, 2486209]"
815,[2906413]
815,[2860705]
815,[2342409]
815,"[2837842, 2784394, 2807087, 2862628]"
815,[2772021]
815,[706788]
815,[2905802]
815,[568346]
815,[2722529]
815,"[2892023, 1459851]"
815,[2725322]
815,[2903074]
815,[2900739]
815,[2568312]
815,[2701961]
815,[2899079]
815,[2246312]
815,[2885976]
815,[2910685]
815,[2282806]
815,[2580053]
815,[2158933]
815,"[2652581, 2856793, 2139028]"
815,[2860762]
815,[1398800]
815,[2905257]
815,[2894357]
815,"[2868510, 2778216, 1963949]"
815,[2899389]
815,"[1688678, 2798072, 2861171, 2088335, 2203765, 1758315, 274209]"
815,"[2854315, 1725528, 1805361, 2852202, 1345557, 2563874, 1963377]"
815,"[314412, 2724962, 2831276, 2745410, 2644388]"
815,"[2876810, 2896453]"
815,[2882638]
815,[2691821]
815,[2906546]
815,"[2913045, 2892684]"
815,[1994731]
815,[2891347]
815,"[2116920, 374537]"
815,[757350]
815,"[2877210, 2877163]"
815,"[2856847, 653093, 2788367, 2919409, 2891260, 2906232]"
815,"[2884960, 2616055]"
815,[2911023]
815,"[2901272, 2510830]"
815,[2841680]
815,"[2884157, 2884559]"
815,"[2062863, 2639903, 1970435]"
815,[2748043]
815,"[2918236, 1993194, 2912680]"
815,[2889395]
815,[467542]
815,"[351696, 2734919, 2113637]"
